source_addresses,recipient_address,amount_phmn,note
juno1m3uwht74lakwygkncrr8xfudjj02elj7xsnn0l,cosmos1m3uwht74lakwygkncrr8xfudjj02elj7szsggr,7.101167,
juno1492qrytz5uee04u9s66hv963txhrvd3zxvg5he,cosmos1492qrytz5uee04u9s66hv963txhrvd3zs7t0s9,7.072293,
juno1rhgsg2qedccgwrpws524tagm4v7rlpdrpayf8x,cosmos1rhgsg2qedccgwrpws524tagm4v7rlpdrh08jq6,7.069265,
juno1l8adtfu6ajfz4la4vqphrksu87rcgp37v99463; osmo1l8adtfu6ajfz4la4vqphrksu87rcgp37jv47tl,cosmos1l8adtfu6ajfz4la4vqphrksu87rcgp376hxwad,7.065412,Multiple source addresses normalize to the same Cosmos account bytes; their balances are combined into one recipient allocation.
juno1s43g8xes662vgs43gmca9za3qrfv5ztrk408fg,cosmos1s43g8xes662vgs43gmca9za3qrfv5ztrq8vuw5,7.047886,
juno1xsy9pxr0g7txf3k4qj3zmdj7ms46av8t33uahu,cosmos1xsy9pxr0g7txf3k4qj3zmdj7ms46av8t8rlxsq,7.033802,
juno1gxp7zwfwhjzrrslj8dzywt9xqhezhaseaaqcvv,cosmos1gxp7zwfwhjzrrslj8dzywt9xqhezhaset0rrts,7.025092,
juno134dwe84q4kn0wedyce54uz0dh6e06p79hhf5xr,cosmos134dwe84q4kn0wedyce54uz0dh6e06p79p920pl,6.988781,
juno1efqkqp5kg0c390rkl5s3ne73qsshpuejkdl7kk,cosmos1efqkqp5kg0c390rkl5s3ne73qsshpuejqlu932,6.956105,
juno1ptwcxrgvpuzaxsdh2vxn0z5l47ph74zfnj6e8x,cosmos1ptwcxrgvpuzaxsdh2vxn0z5l47ph74zf9qezq6,6.936009,
juno1p40wzex5eyj92u0cz8ep25avxm05w4e5les3t0,cosmos1p40wzex5eyj92u0cz8ep25avxm05w4e5ftn2vn,6.919271,
juno18mzjqryx9aw3svux73jduxzyqpnzyx8p5z3yzw,cosmos18mzjqryx9aw3svux73jduxzyqpnzyx8pzsjl9j,6.917324,
juno1z7j0ftauwfpngvaz7rqwv4rmj639mqh56r4ks6,cosmos1z7j0ftauwfpngvaz7rqwv4rmj639mqh5v3kdhx,6.875979,
juno1p9cmpq4uwg48q9x9jnykqppl3j78an07wazy5p,cosmos1p9cmpq4uwg48q9x9jnykqppl3j78an07c0plna,6.837917,
juno12yka2ux5h9f449sfjthlqvldu5rtrdxh36z9hs,cosmos12yka2ux5h9f449sfjthlqvldu5rtrdxh8gp7sv,6.802581,
juno1klt3y5n3xqcvk5a48n60f9grt7l2l4m46wlg3d,cosmos1klt3y5n3xqcvk5a48n60f9grt7l2l4m4vuunk3,6.784364,
juno1rlsdrt7m2aat7cvjvks00n5srq5khllqf0j5pp,cosmos1rlsdrt7m2aat7cvjvks00n5srq5khllqla30xa,6.784012,
juno14yq6js8kee2uqjkmmusf4wt00r2mj3jurn2ky8,cosmos14yq6js8kee2uqjkmmusf4wt00r2mj3ju4pfdrm,6.762818,
juno1d5ukx4wgp25p8rvfkceuf4dv03r2nnl8kf5un6,cosmos1d5ukx4wgp25p8rvfkceuf4dv03r2nnl8qmh85x,6.745957,
juno170rp30un66h564egy8hm0mk2adpdv2czpww45c,cosmos170rp30un66h564egy8hm0mk2adpdv2czhudwny,6.727563,
juno1y7fmnh9z0rmv9vsc6trwz5p22m92gzuj6ttpre,cosmos1y7fmnh9z0rmv9vsc6trwz5p22m92gzujveg6y9,6.597323,
juno1k0anvfqhceh4clhjrvvfzmcdltj6y2q9zqu0hz,cosmos1k0anvfqhceh4clhjrvvfzmcdltj6y2q95jl5s7,6.561371,
juno1mlvpv69f2pwmrpq67jw9utf6g0klyv9j038avf,cosmos1mlvpv69f2pwmrpq67jw9utf6g0klyv9jeryxt4,6.545644,
juno160d6rfh4qwyurxg3jkrk8x8k885j8l3344gzl0,cosmos160d6rfh4qwyurxg3jkrk8x8k885j8l33r8tecn,6.541058,
juno1cqn25gxfpz94njwwdfv0x4z297lendqwte9zah,cosmos1cqn25gxfpz94njwwdfv0x4z297lendqwatxe6t,6.502923,
juno1rmvt86zza90xevh8elq8ghc8aa8qddzh5q2vu8,cosmos1rmvt86zza90xevh8elq8ghc8aa8qddzhzjfhmm,6.456470,
juno143mshn4mr9yelxnhd7dfpw3vvaj06973nzqxpt,cosmos143mshn4mr9yelxnhd7dfpw3vvaj069739sraxh,6.448838,
juno1h7eku0ww7rdz3rkrqf7ptttwhcmg8trf6m926h,cosmos1h7eku0ww7rdz3rkrqf7ptttwhcmg8trfvfx3at,6.438528,
juno14u7a5p67kr2puh80sw26ypqnxlxynj6dggajll,cosmos14u7a5p67kr2puh80sw26ypqnxlxynj6d767fcr,6.422382,
juno1n5ycs4kv846zsku07xm29ltkyg2fs8xyf57cf8,cosmos1n5ycs4kv846zsku07xm29ltkyg2fs8xylxarwm,6.412839,
juno1kacay4nmuwq8jelturrkrmgdftc6zgrag5arda,cosmos1kacay4nmuwq8jelturrkrmgdftc6zgra7x7c2p,6.409917,
juno1zd2j8zjnnjk86funkde8gh6szpcrt5h96ngfl9,cosmos1zd2j8zjnnjk86funkde8gh6szpcrt5h9vptjce,6.396001,
juno1qcual5kgmw3gqc9q22hlp0aluc3t7rnsh3640c,cosmos1qcual5kgmw3gqc9q22hlp0aluc3t7rnsprewgy,6.357069,
juno145478wv55z0x0k98gzhunwe9749cek2mlzn7dm,cosmos145478wv55z0x0k98gzhunwe9749cek2mfss928,6.329918,
juno1vqsk3t3dc9uy3tdk889cy00s07yyt2uecpux9p,cosmos1vqsk3t3dc9uy3tdk889cy00s07yyt2uewnlaza,6.329011,
juno187227m8l20r84gvde0zxh43z4zprr6ntz33rnf,cosmos187227m8l20r84gvde0zxh43z4zprr6nt5rjc54,6.286309,
juno1c2kastskaeghxcyf4h72kvk7fx788pxe5y8gv9,cosmos1c2kastskaeghxcyf4h72kvk7fx788pxezkynte,6.248486,
osmo1aemsuw2s6nh7m9ztqt4pyr42j5z23a9fmpaz8g,cosmos1aemsuw2s6nh7m9ztqt4pyr42j5z23a9fn6wj36,6.228235,
juno1yp542l3cwq8j0m9zkhcv8exrz2cp7l9qmk3qep,cosmos1yp542l3cwq8j0m9zkhcv8exrz2cp7l9qdyjm7a,6.202385,
juno1azk0xce4zjt7wc55948h866ppyr560tvqwx9k8,cosmos1azk0xce4zjt7wc55948h866ppyr560tvku973m,6.130702,
juno158l9tukvzajq3zs57ljeltglvjrqa4hkmzxyfd,cosmos158l9tukvzajq3zs57ljeltglvjrqa4hkds9lw3,6.126831,
juno1z4cvtpfesseen7mzau9hyvv484e2h567vjv9lm,cosmos1z4cvtpfesseen7mzau9hyvv484e2h5676q07c8,6.122888,
juno1vzxnfy26v2amngxn6r60x4mxgr6nrcya6lc7et,cosmos1vzxnfy26v2amngxn6r60x4mxgr6nrcyavdm97h,6.116971,
juno135zk6pvw7ds3zqmg37nu2m9ud8f50dmesjttrs,cosmos135zk6pvw7ds3zqmg37nu2m9ud8f50dmexqgsyv,6.113196,
juno1alswna7ededqt9jfttxp46vfa2ctqkkddhf4mc,cosmos1alswna7ededqt9jfttxp46vfa2ctqkkdm92wuy,6.103792,
juno17hg67dtreg5xlgxks6jn7924f75txkndd5cydr,cosmos17hg67dtreg5xlgxks6jn7924f75txkndmxml2l,6.096388,
juno1pxc063fv3795vygudz6k0uf0lew4zv68cg0yzu,cosmos1pxc063fv3795vygudz6k0uf0lew4zv68w6vl9q,6.066096,
juno1zh76jqq9hq6c4r6vzvpwu8k9txh6plnp8hxscv,cosmos1zh76jqq9hq6c4r6vzvpwu8k9txh6plnp399tls,6.064222,
juno1rqkrgr9h8cvhsw4p2ur0e82aej677nmwclfw20,cosmos1rqkrgr9h8cvhsw4p2ur0e82aej677nmwwd24dn,5.975517,
juno1uzh9374qejqepuyl3r57e49tdzhp92mkdua64d,cosmos1uzh9374qejqepuyl3r57e49tdzhp92mkmw7pj3,5.960690,
juno1e8h7ejh3jehpej3xa6azt5m0385j8tpamhdy6s,cosmos1e8h7ejh3jehpej3xa6azt5m0385j8tpad9wlav,5.956173,
juno1j0kknh8l7lfkg4srpmlw8h4k5l7pz8t3f69cym,cosmos1j0kknh8l7lfkg4srpmlw8h4k5l7pz8t3lgxrr8,5.950968,
juno1g8yq39gcysxam0hzw5qqwj67p8fce086ye968s,cosmos1g8yq39gcysxam0hzw5qqwj67p8fce086jtxpqv,5.944020,
juno1fj9x6ft04dvuaw83xfwde4nlzgnczx7seq3elj,cosmos1fj9x6ft04dvuaw83xfwde4nlzgnczx7s0jjzcw,5.927076,
juno1hl0dd3cepukej4t30vlrn89tye9nv8sv75ycxu,cosmos1hl0dd3cepukej4t30vlrn89tye9nv8svgx8rpq,5.917247,
juno16nw0sa7k70ztsatm0dvsgh32e06jjpy25cqadd,cosmos16nw0sa7k70ztsatm0dvsgh32e06jjpy2z2rx23,5.909717,
osmo1pg0lfu3t045qj76k59kfj24xvdv8d4g996k30s,cosmos1pg0lfu3t045qj76k59kfj24xvdv8d4g9dp9pez,5.903150,
juno1jht42k4j2l3jyulqegvpz6s0t68r7tvzdxhx3w,cosmos1jht42k4j2l3jyulqegvpz6s0t68r7tvzm55akj,5.859601,
juno1zfyggeay9f4mn83ztaq0r40xn5u33jce4953t0,cosmos1zfyggeay9f4mn83ztaq0r40xn5u33jcerhh2vn,5.848868,
juno165s3zw3vaytnjvfv390f9f876u79zv49hc8ljf; osmo165s3zw3vaytnjvfv390f9f876u79zv49f3h5r8,cosmos165s3zw3vaytnjvfv390f9f876u79zv49p2yy44,5.790191,Multiple source addresses normalize to the same Cosmos account bytes; their balances are combined into one recipient allocation.
juno1pslmcukgd2t8fw99xvpqrtxfykf3jz4m3auf50,cosmos1pslmcukgd2t8fw99xvpqrtxfykf3jz4m80ljnn,5.777683,
juno1va42cn0lgnlzhrwta8lt6m8k8htc7lqav8qznj,cosmos1va42cn0lgnlzhrwta8lt6m8k8htc7lqa64re5w,5.765802,
juno1qq2ttt0gjuc02a8jc5m6efqfkp3fqkqn7kl0zn,cosmos1qq2ttt0gjuc02a8jc5m6efqfkp3fqkqngyu590,5.741185,
juno1jnvwkunsl26g80p32vy2sqnjrjzky52lpz9kyr,cosmos1jnvwkunsl26g80p32vy2sqnjrjzky52lhsxdrl,5.723993,
osmo1jtcmk7zjgv44rch9l6u7hzymg29tmfgp04mtc2,cosmos1jtcmk7zjgv44rch9l6u7hzymg29tmfgp8wgmwc,5.713028,
juno19rgz75zd7zclkdenegwex4j92g4a8ntc42ctrl,cosmos19rgz75zd7zclkdenegwex4j92g4a8ntcrcmsyr,5.701566,
juno1x0w0qqpysz4q5v6tv0fpay4nnrm3m2ju7c84ct,cosmos1x0w0qqpysz4q5v6tv0fpay4nnrm3m2jug2ywlh,5.661056,
juno1gz26cr6j2azxl5a2wgnyq3n32l6f4dpv2ded34,cosmos1gz26cr6j2azxl5a2wgnyq3n32l6f4dpvul6kkf,5.657148,
juno1k7mqcek6meuuyt7jzrefkddkrd9kth4kwvfhx3,cosmos1k7mqcek6meuuyt7jzrefkddkrd9kth4kc72vpd,5.597122,
juno1kg56pmfth4zt3sap65fcms92k37nxaelza2mdr,cosmos1kg56pmfth4zt3sap65fcms92k37nxael50fq2l,5.580150,
juno17rueekr830ct7fqjhxaz2kxtnun4k8ldpxpcgp,cosmos17rueekr830ct7fqjhxaz2kxtnun4k8ldh5zr0a,5.568312,
juno1ne869njqn4nh87c2cdjht3nfkg7xzef7dzaxt3,cosmos1ne869njqn4nh87c2cdjht3nfkg7xzef7ms7avd,5.543621,
juno1eaevjtt5l8jwd90cfz0lywfnzlud929zqmfec0,cosmos1eaevjtt5l8jwd90cfz0lywfnzlud929zkf2zln,5.534744,
juno1kkaryts8yf99xjdytec467lgm8zjekx0e2dtnn,cosmos1kkaryts8yf99xjdytec467lgm8zjekx00cws50,5.498028,
juno1ewgld4k55yywatghnmzxxteqydf3lhsvk7fn9j,cosmos1ewgld4k55yywatghnmzxxteqydf3lhsvqv2gzw,5.471665,
juno10zhc0ne5mellsxm6347kg4w74u8nuy780m2cqp,cosmos10zhc0ne5mellsxm6347kg4w74u8nuy78effr8a,5.438531,
juno10469xddh2rauwf4l7jytz4kfx2c9vc74kup095,cosmos10469xddh2rauwf4l7jytz4kfx2c9vc74qwz5zg,5.379749,
juno1gp674enk6ldw3728qqavn0dse5uxsun3d983vy,cosmos1gp674enk6ldw3728qqavn0dse5uxsun3mhy2tc,5.354931,
juno1a33utnq4435anmxfhdqe5dye4e3adzs3ca22q6,cosmos1a33utnq4435anmxfhdqe5dye4e3adzs3w0f38x,5.352860,
juno1het5ulhuwssp9stmyslnmzx3y699cullxmflpk,cosmos1het5ulhuwssp9stmyslnmzx3y699cullsf2yx2,5.341403,
juno1ax4fjuqn24r6tkr2kfkx76p4ht3pmt855aznhs,cosmos1ax4fjuqn24r6tkr2kfkx76p4ht3pmt85z0pgsv,5.338109,
juno12247yy7a2azc9vr256wgrc3rza5vuehdne8ptj,cosmos12247yy7a2azc9vr256wgrc3rza5vuehd9ty6vw,5.332742,
juno1wdxg83s5asaetyqkwslegpzunv5cczxgkkazrq,cosmos1wdxg83s5asaetyqkwslegpzunv5cczxgqy7eyu,5.297815,
juno1mw69yl2n0229p99azpxmgal8gs2a2uqqf793j5,cosmos1mw69yl2n0229p99azpxmgal8gs2a2uqqlvx24g,5.292884,
juno1erznqjkekkqpkdqql0z68awmmc2eqw9fg98k9t,cosmos1erznqjkekkqpkdqql0z68awmmc2eqw9f7hydzh,5.274324,
juno1jjnj8mk074x2tngqc968d3tul7fhqegrut00zp,cosmos1jjnj8mk074x2tngqc968d3tul7fhqegr2ev59a,5.259918,
juno1pwpp274tmsufj2awpskmuq3gwnnr2rfxkkdjv0,cosmos1pwpp274tmsufj2awpskmuq3gwnnr2rfxqywftn,5.250198,
juno16n8lrsgg542zs4jtczpyf6g9mtznpz865p6gux,cosmos16n8lrsgg542zs4jtczpyf6g9mtznpz86znenm6,5.232527,
juno120wkyfh5pggl2z0yfw6nva5mptv9a2vg0nysh5,cosmos120wkyfh5pggl2z0yfw6nva5mptv9a2vgep8tsg,5.230600,
juno1tzaz0kd2qv45ru2p7kunxrltn7pr2s6hrr24y4,cosmos1tzaz0kd2qv45ru2p7kunxrltn7pr2s6h43fwrf,5.224886,
juno1fj8d32l98legw3l23ag5gl6ulc64akfr5qs6m4; osmo1fj8d32l98legw3l23ag5gl6ulc64akfr2fq32m,cosmos1fj8d32l98legw3l23ag5gl6ulc64akfrzjnpuf,5.223476,Multiple source addresses normalize to the same Cosmos account bytes; their balances are combined into one recipient allocation.
juno1jmc3swd9em70t597ph47403wytxzgy9t8awxku,cosmos1jmc3swd9em70t597ph47403wytxzgy9t30da3q,5.196270,
juno1rs7grusea6ht4xerzle04f3ngcedtkk704vr3p,cosmos1rs7grusea6ht4xerzle04f3ngcedtkk7e80cka,5.194522,
juno1628l2qz5mgdf890wt5fksf3c8smw0k78f0lv43,cosmos1628l2qz5mgdf890wt5fksf3c8smw0k78lauhjd,5.155146,
juno1suw02nhxrg56ha02cw8waj8kxv5akq20f0x6w0,cosmos1suw02nhxrg56ha02cw8waj8kxv5akq20la9pfn,5.135341,
juno1f8x9423dprq7j2ll2nhnvghhn5gl9rp2sedclf,cosmos1f8x9423dprq7j2ll2nhnvghhn5gl9rp2xtwrc4,5.133125,
juno1sa7wp3n6c8f57wnw0z8vn9u73mlnrqj77mglhq,cosmos1sa7wp3n6c8f57wnw0z8vn9u73mlnrqj7gftysu,5.106781,
juno19tkec6ptf90qu69cnsau03c6yc55rpwv872gzh,cosmos19tkec6ptf90qu69cnsau03c6yc55rpwv3vfn9t,5.093985,
juno1s7u9yx8um2vjm9yu7zd9p6jjtjk88zh5tar3qt,cosmos1s7u9yx8um2vjm9yu7zd9p6jjtjk88zh5a0q28h,5.068698,
juno1ucexv9agj0zhd2dffkg006l3jzaxxgfdmdtd32,cosmos1ucexv9agj0zhd2dffkg006l3jzaxxgfddlgkkk,5.064145,
juno1aa30ytscjq7q8vhx5nykhyaz0tkqaecmwgp2hl,cosmos1aa30ytscjq7q8vhx5nykhyaz0tkqaecmc6z3sr,5.059293,
juno1v3tcdj4cl6y0jelqsv3al6ncg505zt30f3efkn,cosmos1v3tcdj4cl6y0jelqsv3al6ncg505zt30lr6j30,5.050101,
juno1m7h30ydll7txrdxjmks6kl3p7n3nezgz4498vh,cosmos1m7h30ydll7txrdxjmks6kl3p7n3nezgzr8xutt,5.019580,
juno1eq9vegrr4uygg9sawawttyrfnjh7t5c7dupu9c,cosmos1eq9vegrr4uygg9sawawttyrfnjh7t5c7mwz8zy,5.001189,
juno1ayy0y3lex3wkhcp7y5y6s439nv3k78ega4z0lp,cosmos1ayy0y3lex3wkhcp7y5y6s439nv3k78egt8p5ca,5.000000,
juno13xjmcfdsmhtpd3mhjyws2sqa5002mckynkwgga,cosmos13xjmcfdsmhtpd3mhjyws2sqa5002mcky9ydn0p,4.978354,
juno1j6zza62npfpwxzdfqt528rr7tm8rwf4vqpajzu,cosmos1j6zza62npfpwxzdfqt528rr7tm8rwf4vkn7f9q,4.946820,
juno1xhxu4n75c36srfztueql80g8l4th7vvhavvfe7,cosmos1xhxu4n75c36srfztueql80g8l4th7vvht70j7z,4.911714,
juno10lp0ehzrmf3gq2vjumk4vw452u44tjhyqzqpzw,cosmos10lp0ehzrmf3gq2vjumk4vw452u44tjhyksr69j,4.909310,
juno1h05dssug06a7xgmyxsqrc9rlpdhmmvdj62d4ca,cosmos1h05dssug06a7xgmyxsqrc9rlpdhmmvdjvcwwlp,4.904732,
juno18gmsyuvhp6hdwhzn3xshjfa8ed379rj0xcz73y,cosmos18gmsyuvhp6hdwhzn3xshjfa8ed379rj0s2p9kc,4.895019,
juno1y5kflvms303ausemce2h3t2gkztvdfvw832ynn; osmo1y5kflvms303ausemce2h3t2gkztvdfvwec60za,cosmos1y5kflvms303ausemce2h3t2gkztvdfvw3rfl50,4.779469,Multiple source addresses normalize to the same Cosmos account bytes; their balances are combined into one recipient allocation.
juno1sn8awjgcct7j28zzqh9rwjm8hjcttd43h2y0w8,cosmos1sn8awjgcct7j28zzqh9rwjm8hjcttd43pc85fm,4.755792,
juno1dpazffz90p2fggze3mks8rkcgnh78mp460cn36,cosmos1dpazffz90p2fggze3mks8rkcgnh78mp4vamgkx,4.742392,
juno1vvf9slh3nlp46aukycsjnd08j95nezxqm8ap3j,cosmos1vvf9slh3nlp46aukycsjnd08j95nezxqd476kw,4.736767,
juno1rrqhq3xyqadt3nk236h8mv98jm99ee009vn65f,cosmos1rrqhq3xyqadt3nk236h8mv98jm99ee00n7spn4,4.733614,
juno10k0pvtwupqsvca0qc0wxt67v34mkz0nf2sfsj5,cosmos10k0pvtwupqsvca0qc0wxt67v34mkz0nfuz2t4g,4.623776,
juno17ypm0zx6tfm5zf49kpj3dpyvm6xz9vff8hay0z,cosmos17ypm0zx6tfm5zf49kpj3dpyvm6xz9vff397lg7,4.598026,
juno1sxv3cq7nha8sl8mx5qq85hxtm4aycpzw3ee9lz,cosmos1sxv3cq7nha8sl8mx5qq85hxtm4aycpzw8t67c7,4.578609,
juno1dee44yhy0plsnl8np4wjl6r96h9a6dqapmtdj6,cosmos1dee44yhy0plsnl8np4wjl6r96h9a6dqahfgk4x,4.576323,
juno1s0wltftrff7889rslyep8qvtqtsa33pser0kmx,cosmos1s0wltftrff7889rslyep8qvtqtsa33ps03vdu6,4.568585,
juno18e4afdxd443k7ng7pwgtlayq2m7cr5wxw0l43l,cosmos18e4afdxd443k7ng7pwgtlayq2m7cr5wxcauwkr,4.566948,
juno1ndtkfrqd3s929em0sgllkjuy6h8lf84mshxj8w,cosmos1ndtkfrqd3s929em0sgllkjuy6h8lf84mx99fqj,4.563834,
juno15ttxygzxlcyrs3zu8cx2g4364mckjs97wlvt4p,cosmos15ttxygzxlcyrs3zu8cx2g4364mckjs97cd0sja,4.540080,
juno19zs69yed2wrtk0ug2p8sy0xdua4zkp64q72cy9,cosmos19zs69yed2wrtk0ug2p8sy0xdua4zkp64kvfrre,4.532392,
juno1cttyefut4cmweug6cnkdpfyzqgdpkye430y8xy,cosmos1cttyefut4cmweug6cnkdpfyzqgdpkye48a8upc,4.515870,
juno1jqy8p9ze0aps0qsgqe6kjvjaz0ln344stpntz4,cosmos1jqy8p9ze0aps0qsgqe6kjvjaz0ln344sanss9f,4.487159,
juno1vzgrlxg99tv4luxhrv8lsvellcl9ksmca07xkl,cosmos1vzgrlxg99tv4luxhrv8lsvellcl9ksmctaaa3r,4.471764,
juno1f6x3cypha945vj6murll3t8qqh89gppp9ffkvj,cosmos1f6x3cypha945vj6murll3t8qqh89gpppnm2dtw,4.443574,
juno10ka033a6vx803h7hd4mfe3l8ky0txwcq64rfuu,cosmos10ka033a6vx803h7hd4mfe3l8ky0txwcqv8qjmq,4.431145,
juno1ng7wxun7cswe7vd9dpes6ge72n5xwnvdgqp54v,cosmos1ng7wxun7cswe7vd9dpes6ge72n5xwnvd7jz0js,4.415087,
juno1ruuqg3mjqvrwxyf3a2447ze699auw687lxgyt5,cosmos1ruuqg3mjqvrwxyf3a2447ze699auw687f5tlvg,4.414918,
juno19cgvxl47q4wedgkks6dlqgf59ecgdcnrysqa50,cosmos19cgvxl47q4wedgkks6dlqgf59ecgdcnrjzrxnn,4.373185,
juno1a92ypsqj9pv2gvm49cpr0flge0v9d30cl7dzyn,cosmos1a92ypsqj9pv2gvm49cpr0flge0v9d30cfvwer0,4.366839,
juno1q2v55aeeyl5uk4ac3wtd0x28v66epwu494m0gr,cosmos1q2v55aeeyl5uk4ac3wtd0x28v66epwu4n8c50l,4.365464,
juno1ru3tdzdnfww7du3pkfxfxdxesvwclu7r6a6e47,cosmos1ru3tdzdnfww7du3pkfxfxdxesvwclu7rv0ezjz,4.353633,
juno189g9war7xmrl68g4rxjgafjl0e99jnh9nyhkqj,cosmos189g9war7xmrl68g4rxjgafjl0e99jnh99k5d8w,4.341415,
juno18vuygvezgqlaczgzjlh4whek3egerfdgkqw3wz,cosmos18vuygvezgqlaczgzjlh4whek3egerfdgqjd2f7,4.322784,
juno1sn0gq7jlk5cscurvnsrlxc644p2dkwq5z0vw26,cosmos1sn0gq7jlk5cscurvnsrlxc644p2dkwq55a04dx,4.322042,
juno1f923gcmmk06lu3xhjfsx35eh9yq4w8apvrm5f5,cosmos1f923gcmmk06lu3xhjfsx35eh9yq4w8ap63c0wg,4.316808,
juno1syduk77fywqfd56ukj37hrhrplglj623ugnr48,cosmos1syduk77fywqfd56ukj37hrhrplglj62326scjm,4.315728,
juno1npn394yu983mn7j9mu94ckdzn5vravmned4xcc,cosmos1npn394yu983mn7j9mu94ckdzn5vravmn0lkaly,4.308569,
juno1xwszhh663ymaup824ufcr0d33v6jqznzhvn6x2,cosmos1xwszhh663ymaup824ufcr0d33v6jqznzp7sppk,4.294424,
juno13e6svcf0dy58ee6z7s8d5jjmt92jz67k474xkj,cosmos13e6svcf0dy58ee6z7s8d5jjmt92jz67krvka3w,4.293031,
juno19gg96qvfdryff9624cc4hsnz53qn0v5cr4whrq,cosmos19gg96qvfdryff9624cc4hsnz53qn0v5c48dvyu,4.279432,
osmo1p6awzanhwks7nfrrv5z4lzqc2t6qze22eavnul,cosmos1p6awzanhwks7nfrrv5z4lzqc2t6qze223xlr2d,4.250877,
juno180pdyeng2am7mmqwm9ruvftsddmd2vyj0pddhp,cosmos180pdyeng2am7mmqwm9ruvftsddmd2vyjenwksa,4.245979,
osmo1u5qdea2ujm8ygprhhdqeyplfvs2djafehd7su0; juno1u5qdea2ujm8ygprhhdqeyplfvs2djafefywmdp,cosmos1u5qdea2ujm8ygprhhdqeyplfvs2djafelkdq2a,4.218371,Multiple source addresses normalize to the same Cosmos account bytes; their balances are combined into one recipient allocation.
juno18t7qytg9fdgklzac9lm4ym0cjxhjcxsdaq7lne,cosmos18t7qytg9fdgklzac9lm4ym0cjxhjcxsdtjay59,4.215119,
juno1tn5tem27cva7w0np37887s5e7p79jz6un7pdkk,cosmos1tn5tem27cva7w0np37887s5e7p79jz6u9vzk32,4.176982,
juno18jlc56v4gxux4wcah5njcnkxv6lde2hnkzce44,cosmos18jlc56v4gxux4wcah5njcnkxv6lde2hnqsmzjf,4.171584,
juno13a8y37qct92a7l5fmhkauvug85m9am7gyl7wpc,cosmos13a8y37qct92a7l5fmhkauvug85m9am7gjda4xy,4.167521,
juno102avj0s05q63g6xf30gh50c3nawv485dfarglusc3xautywzarrszua607,cosmos102avj0s05q63g6xf30gh50c3nawv485dfarglusc3xautywzarrspe6fc6,4.161558,
juno1enrp3862fqg8zt2emwfj70qdahhczxnsktrnjv,cosmos1enrp3862fqg8zt2emwfj70qdahhczxnsqeqg4s,4.160645,
juno137eskzme3v0wzumvsulr4nx0smvz7j8qj69k8w,cosmos137eskzme3v0wzumvsulr4nx0smvz7j8qygxdqj,4.142878,
juno1h96k2naawk7geyxfh307ghah5t5a08m9d4jzkz; osmo1h96k2naawk7geyxfh307ghah5t5a08m9nuzf8v,cosmos1h96k2naawk7geyxfh307ghah5t5a08m9m83e37,4.121410,Multiple source addresses normalize to the same Cosmos account bytes; their balances are combined into one recipient allocation.
juno1d8xtuav36xg7hp6lv6u69gexpd8sunaeqepz08,cosmos1d8xtuav36xg7hp6lv6u69gexpd8sunaektzegm,4.111561,
juno1w6kczlcxg89fxqjfyjpfexxlddkk4evh7q8xrz,cosmos1w6kczlcxg89fxqjfyjpfexxlddkk4evhgjyay7,4.103896,
juno1xrwlak8rwdcavmsletd02fpxg33rdh3wd7aa2a,cosmos1xrwlak8rwdcavmsletd02fpxg33rdh3wmv7xdp,4.102458,
juno1uvvw39ply9sy533p7mcu644n2ydkwzv46r90pn,cosmos1uvvw39ply9sy533p7mcu644n2ydkwzv4v3x5x0,4.091376,
juno1flmjuank4n972wemfrmrrx3ndk6f6vs073hua3,cosmos1flmjuank4n972wemfrmrrx3ndk6f6vs0gr586d,4.089029,
juno1nq32l4drp2t28ntlq95n9y65kzry6sxzypey4m,cosmos1nq32l4drp2t28ntlq95n9y65kzry6sxzjn6lj8,4.065329,
juno1800pahmnckgnta0z6g0jppz3mpus5a4lpkwqj0,cosmos1800pahmnckgnta0z6g0jppz3mpus5a4lhydm4n,4.055330,
juno1fppe4plf96jv5yw527zlm072mwkdydevvrjs55,cosmos1fppe4plf96jv5yw527zlm072mwkdydev633tng,4.015480,
neutron1699k0wn8qtxl0r306z9q2r4qdgup97t33jdh4a,cosmos1699k0wn8qtxl0r306z9q2r4qdgup97t34dy406,4.000000,
juno1alsa7rkfwqc45vkpvw4gqvz78hg6hfh8t4vgxm,cosmos1alsa7rkfwqc45vkpvw4gqvz78hg6hfh8a80np8,3.988505,
juno1nqxzaa76tdeawysjnxflm6hw5zd2czt0tjz4dx,cosmos1nqxzaa76tdeawysjnxflm6hw5zd2czt0aqpw26,3.980870,
juno1zsdhxqt86qs7g3cc2atrvdcyxpr6cp5e0f3yt6,cosmos1zsdhxqt86qs7g3cc2atrvdcyxpr6cp5eemjlvx,3.971373,
juno1xfadke8nej6tzlhcukn3d3wkv6t76cdwsrjzkq,cosmos1xfadke8nej6tzlhcukn3d3wkv6t76cdwx33e3u,3.965930,
juno103hpgvyh6jan42gdn3j3vpk39dwgp5q77jnkkt,cosmos103hpgvyh6jan42gdn3j3vpk39dwgp5q7gqsd3h,3.949143,
juno1lwxcn8a3ntqpdtx0vd4wx3harnx08enqtllnm0,cosmos1lwxcn8a3ntqpdtx0vd4wx3harnx08enqadugun,3.929009,
juno1sqlhk7heqrdgev0wsky5awzhfylq8fntu9cwj0,cosmos1sqlhk7heqrdgev0wsky5awzhfylq8fnt2hm44n,3.925189,
